1474122271,603.801934551221,27.40231079
1474122871,603.050532653936,62.60829187
1474123471,602.4905299005,16.45247909
1474124071,603.519382760277,8.44083507
1474124671,604.312247462289,4.02074079
1474125271,602.329112398509,24.92612925
1474125871,602.039795366079,54.73472551
1474126471,601.738709429589,17.32221203
1474127071,602.540030329647,16.93427548
1474127671,601.816800121569,29.91693737
1474128271,601.883901890309,9.82310159
1474128871,601.221401481995,17.41981323
1474129471,601.571831947904,11.83871706
1474130071,601.744975642565,8.48344268
1474130671,601.837105167744,12.87860083
1474131271,601.781479498833,11.47038722
1474131871,601.885094171499,10.75626449
1474132471,602.591023818149,6.9525175
1474133071,603.070031903756,1.46287476
1474133671,602.78624307413,2.46438517
1474134271,602.526945717584,7.2593287
1474134871,603.340541214191,1.95887066
1474135471,603.39,0.57129095
1474136071,601.911905935401,2.57883053
1474136671,603.181633794073,3.9537809
1474137271,602.87795462589,0.55252919
1474137871,603,0.042
1474138471,603.449089493654,4.73622289
1474139071,604.459751219449,15.11407499
1474139671,603.958752584021,12.16913223
1474140271,604.258401830629,4.87841986
1474140871,604.49466428752,5.76857822
1474141471,604.232050240239,4.78108629
1474142071,603.081753582569,18.06114104
1474142671,603.302798807628,14.8422938
1474143271,603.279398131874,14.62433899
1474143871,603.386022352029,10.21115868
1474144471,603.70470307867,13.79870822
1474145071,603.421721383461,6.02035545
1474145671,603.149728329318,20.00016773
1474146271,603.202635150984,10.37141358
1474146871,603.236119871917,6.06063854
1474147471,603.219784625657,5.71175833
1474148071,603.110873480121,1.63447509
1474148671,604.204525639947,12.4545542
1474149271,602.750842927593,27.50588898
1474149871,602.41,0.94630396
1474150471,603.765429174157,0.24188572
1474151071,602.694883488116,4.46473639
1474151671,604.059686585093,1.43005993
1474152271,603.515407977113,1.69721408
1474152871,603.704474289511,0.04614498
1474153471,604.04,0.18183815
1474154071,604.04,0
1474154671,604.04,0
1474155271,604.04,0
1474155871,603.451886106497,8.02308169
1474156471,602.903584851988,13.28926624
1474157071,602.940370385768,14.8208929
1474157671,602.914775479529,17.77974917
1474158271,602.914651014801,6.66988273
1474158871,602.907210175113,6.15664857
1474159471,602.929529487556,8.01330942
1474160071,602.712484674305,7.21783244
1474160671,602.196347202981,6.12169025
1474161271,602.777039663977,12.29138953
1474161871,602.235372910141,6.47106912
1474162471,602.180162023677,6.65015213
1474163071,602.997810256465,4.02224592
1474163671,602.354541631262,3.99799855
1474164271,602.258799346742,3.36232886
1474164871,603.365454450632,6.7395085
1474165471,603.811154697903,15.00695563
1474166071,604.060050230058,3.15038455
1474166671,603.932604378658,27.4259226
1474167271,603.996959751486,4.92089641
1474167871,603.996959751486,0
1474168471,604.022296642229,4.98920078
1474169071,603.04,1.09404851
1474169671,604.12,0.0203541
1474170271,603.811994681836,4.76169203
1474170871,602.793770825584,8.10402126
1474171471,603.144662052298,9.36548119
1474172071,603.246072155142,3.69385264
1474172671,603.164558495807,4.72753766
1474173271,603.131483293094,7.96806029
1474173871,603.1,1.25760161
1474174471,603.217166406746,9.13495279
1474175071,603.173752411967,10.79128863
1474175671,603.173752411967,0
1474176271,603.173752411967,0
1474176871,603.656381420932,1.48668878
1474177471,603.816131310288,0.65956538
1474178071,603.651434149874,2.66782452
1474178671,604.06,1.20400981
1474179271,604.03,0.06559141
1474179871,604.007100862121,5.6698094
1474180471,603.545062294011,10.57266245
1474181071,604.204475054305,15.62538236
1474181671,603.821006820498,0.12158056
1474182271,603.975050538464,8.74820804
1474182871,603.941393996157,0.55439622
1474183471,603.825283834228,1.51337333
1474184071,603.110062089748,26.87720839
1474184671,603.028744703968,15.57326376
1474185271,603.015374178015,11.59669429
1474185871,603.07954487586,1.32131752
1474186471,603.09500229267,4.57228883
1474187071,603.346281582536,17.30652454
1474187671,604.13679366664,33.93803182
1474188271,603.89832933476,3.31070622
1474188871,603.303599028905,5.04125476
1474189471,603.976493852257,6.45552109
1474190071,603.930302014982,13.3410355
1474190671,604.047740717702,12.41718391
1474191271,604.278085393152,9.67330119
1474191871,604.066132789794,6.84928677
1474192471,604.268538700241,2.44499883
1474193071,604.28766762524,7.03922216
1474193671,604.293459054371,9.50273337
1474194271,605.58661049951,75.09488504
1474194871,606.302131073249,14.82179583
1474195471,607.411089740269,1.30415544
1474196071,606.39787162912,6.8083003
1474196671,606.34,3.44475164
1474197271,606.376190326976,11.97170088
1474197871,607.519110325248,7.92206195
1474198471,607.883304541534,42.36497646
1474199071,606.669463679589,11.92434553
1474199671,606.511650929446,3.36766251
1474200271,607.510638704302,4.17648197
1474200871,607.714451432137,6.5314537
1474201471,607.888829850254,4.21244231
1474202071,607.357453416663,4.12393274
1474202671,606.998695967354,2.59135031
1474203271,607.341573525245,0.97231767
1474203871,607.253407401336,1.5556407
1474204471,606.662737179886,19.07348438
1474205071,607.210019217097,4.14541804
1474205671,606.460052972009,15.86896781
1474206271,606.845757940527,3.28325411
1474206871,607.064103336888,1.02111377
1474207471,607.11701486459,5.55870499
1474208071,607.579967432506,11.53545926
1474208671,607.703704623482,29.06471017
1474209271,608.256058363476,10.80129427
1474209871,608.124391099607,1.88470678
1474210471,608.140656110007,12.72480577
1474211071,608.408527115582,29.60377948
1474211671,608.496451408992,19.62472312
1474212271,607.94,0.21016982
1474212871,607.945847046416,4.84640856
1474213471,607.788211488862,9.78505939
1474214071,607.968388813408,22.92842926
1474214671,608.123432043244,41.06394523
1474215271,608.534372259548,0.98507926
1474215871,608.926726274012,1.4359897
1474216471,608.808240392263,0.3844766
1474217071,608.066601980803,0.79697784
1474217671,608.890175680729,50.4573737
1474218271,608.627297424293,0.76005782
1474218871,608.68465096387,5.00908488
1474219471,608.604995665387,0.62523463
1474220071,608.589708701771,1.82041855
1474220671,607.435664545591,61.27615715
1474221271,607.564743981609,0.15989906
1474221871,607.316383588429,3.85666831
1474222471,607.722774857596,17.26268875
1474223071,607.292219596354,0.23708563
1474223671,607.77045918522,1.85901345
1474224271,607.998665005613,0.85418464
1474224871,607.860802723456,3.38926847
1474225471,607.903787609921,4.83919392
1474226071,607.984089525601,53.2853994
1474226671,607.359638352834,15.20661025
1474227271,608.216753230169,17.35230886
1474227871,607.55515792053,5.4013009
1474228471,608.057483919316,13.39290787
1474229071,608.889330108771,0.65472032
1474229671,607.706929242431,6.58241328
1474230271,607.774117674793,4.31065113
1474230871,607.742709598658,4.00153265
1474231471,607.891474124792,6.47953969
1474232071,606.741022235648,23.01515051
1474232671,608.282523846848,15.54365049
1474233271,608.57784645132,2.48048463
1474233871,608.820567731671,11.53979253
1474234471,608.564284988119,0.54765062
1474235071,608.767809145218,0.60633042
1474235671,608.099792146218,0.15556657
1474236271,607.763515505807,7.98323042
1474236871,608.892906808828,3.73934216
1474237471,607.169603723442,0.05428633
1474238071,607.422109177146,2.05982907
1474238671,607.823036480053,3.26605363
1474239271,608.470962411088,0.76873574
1474239871,607.46858248497,8.46906413
1474240471,608.191386583291,1.56528563
1474241071,607.930796568126,5.96794454
1474241671,607.717239685997,4.71104555
1474242271,608.627227363382,9.19631849
1474242871,607.309280713343,15.67361981
1474243471,607.79668100532,3.69515639
1474244071,607.816455996507,2.82219482
1474244671,607.928534550879,2.94143368
1474245271,607.70579221291,15.65586996
1474245871,607.786410842402,13.10917181
1474246471,607.66184096421,0.45589235
1474247071,607.724042457132,4.26900955
1474247671,608.798976485176,9.00986442
1474248271,608.960191821881,17.421683
1474248871,608.21298102857,1.76012778
1474249471,608.967820495685,30.81356666
1474250071,608.99,0.72895975
1474250671,608.99,0.14378617
1474251271,608.99,4.53362446
1474251871,608.714622041734,1.07216639
1474252471,608.913986396557,1.31565812
1474253071,608.99,1.33753607
1474253671,608.50102836621,0.43302084
1474254271,608.270537886318,2.24370589
1474254871,608.397655465266,1.23158764
1474255471,608.043954726731,9.63397678
1474256071,608.547735294059,24.20596538
1474256671,608.572555403598,0.1768766
1474257271,608.494734949684,59.09860395
1474257871,608.563773150906,10.40018464
1474258471,608.710835722099,0.75891352
1474259071,608.693683865672,0.44555851
1474259671,608.897030450984,10.11484779
1474260271,609.279788947861,31.92310507
1474260871,609.373221985308,11.0152164
1474261471,609.006796836559,1.60137645
1474262071,609.499491534642,0.661933
1474262671,608.381073695665,10.34803796
1474263271,609.408540289028,2.19176444
1474263871,608.993771791792,9.63221588
1474264471,608.356877214188,16.93624801
1474265071,608.153994079524,16.63371295
1474265671,608.103789381076,12.21576167
1474266271,607.962763737089,62.09888151
1474266871,608.532903221424,62.08417457
1474267471,608.390703819865,10.71691732
1474268071,608.47740008046,0.912259
1474268671,607.729119450226,34.95440727
1474269271,608.001152903163,7.65246456
1474269871,608.404519676965,29.70304463
1474270471,607.906530039288,9.18521316
1474271071,607.905488861562,5.0224681
1474271671,607.690593666848,19.84780747
1474272271,607.964013098153,30.31785435
1474272871,607.718619208607,3.00715048
1474273471,608.067966802288,6.40980305
1474274071,607.6,0.14615357
1474274671,607.972100766914,11.98823812
1474275271,607.587574409676,12.94748779
1474275871,607.508663277384,0.54405618
1474276471,608.259955329863,3.04343372
1474277071,608.281688623014,3.73770282
1474277671,607.779992636153,9.92644165
1474278271,608.128449430401,4.10740608
1474278871,607.940606833427,1.87552061
1474279471,608.068789262782,7.46007033
1474280071,608.241020824077,3.17607644
1474280671,607.636446832232,22.40859064
1474281271,608.014166655599,15.69395683
1474281871,607.812767253498,21.81301895
1474282471,608.212501327093,5.83306719
1474283071,607.37258564085,21.17040752
1474283671,607.039770954501,15.16994755
1474284271,606.338970473715,60.63051417
1474284871,607.946412598297,1.27420138
1474285471,607.968493219335,17.66634648
1474286071,607.9908248882,86.95769887
1474286671,607.791298124535,8.72151261
1474287271,607.763852580304,127.1651648
1474287871,607.027439966158,6.60029392
1474288471,607.647323508432,3.37474338
1474289071,608.182428993772,9.67511497
1474289671,607.139456098698,12.83545208
1474290271,606.812489732468,47.74174757
1474290871,608.153159647416,14.12548491
1474291471,607.543202843086,7.42564536
1474292071,608.069230527904,37.15032196
1474292671,607.102234138105,2.60234369
1474293271,607.32129362459,17.65866579
1474293871,606.956621312903,55.08905855
1474294471,606.804880033558,7.84320504
1474295071,607.642357825036,33.39495756
1474295671,607.576146915344,13.75509547
1474296271,608.161795690016,3.3610335
1474296871,607.12830356474,49.57786729
1474297471,606.076623182892,39.01208356
1474298071,606.094965019011,35.62092556
1474298671,605.697474541742,41.17969912
1474299271,606.271186209824,3.64139768
1474299871,605.451390945095,29.28657877
1474300471,604.812835656983,37.97780223
1474301071,604.606959505617,16.20152702
1474301671,603.527464211819,67.64229973
1474302271,604.706499085284,14.48386305
1474302871,604.593184520902,8.63207052
1474303471,604.725268314394,26.56702462
1474304071,605.463478288025,7.2458333
1474304671,605.907449805677,4.48871276
1474305271,605.934496321548,23.19715765
1474305871,606.410855358798,9.60714114
1474306471,607.644068997257,82.60715938
1474307071,606.9513420027,2.62887161
1474307671,606.198393373769,4.1444558
1474308271,605.917296239307,11.13789115
1474308871,607.69802657454,78.28764255
1474309471,607.827204154688,10.48443638
1474310071,607.354061729954,2.57538244
1474310671,606.939349806929,2.54410401
1474311271,607.785016139764,5.22590963
1474311871,607.112334701424,11.27790463
1474312471,606.829449486904,15.80195831
1474313071,608.205116061094,124.65295584
1474313671,607.685562311177,20.99147523
1474314271,607.749416602024,10.46625108
1474314871,607.491225538589,3.25193775
1474315471,607.627507423608,7.51072816
1474316071,607.45485262664,5.93506588
1474316671,608.220211372176,18.75415903
1474317271,608.611902805567,4.30700942
1474317871,607.758687610947,7.4914501
1474318471,607.489355430689,31.73480767
1474319071,607.196115926561,19.82023546
1474319671,607.225357021723,22.18775552
1474320271,606.886326920893,46.7671920400001
1474320871,606.905082685577,3.0922914
1474321471,606.852934282728,43.84439365
1474322071,606.84,12.42417
1474322671,606.856493056131,40.64975943
1474323271,607.764874842367,1.29983602
1474323871,607.170103081784,4.69937444
1474324471,607.718460766979,3.72261277
1474325071,607.382141095194,7.73581845
1474325671,607.808362896422,1.25795101
1474326271,607.840744912431,1.20468348
1474326871,607.815623521324,7.04742545
1474327471,607.844664737639,1.54535868
1474328071,607.956810094382,1.9979925
1474328671,608.418130756786,0.62775373
1474329271,608.644980582124,4.37260759
1474329871,608.742006388828,1.91887462
1474330471,608.674114047674,0.65291871
1474331071,608.674114047674,0
1474331671,608.705072241249,15.75261037
1474332271,608.705072241249,0
1474332871,608.385180450509,2.20480508
1474333471,608.63692657047,1.01783697
1474334071,608.63692657047,0
1474334671,608.67,0.01701595
1474335271,608.570386403131,0.64334106
1474335871,608.75051978981,2.24568177
1474336471,608.49,0.19934494
1474337071,607.828364010854,7.28825526
1474337671,607.903812114475,2.31259561
1474338271,608.163006391625,0.94336113
1474338871,607.57024932421,2.93723301
1474339471,607.532181061923,1.2862119
1474340071,607.44567602456,4.69378413
1474340671,608.015240439556,1.14044754
1474341271,607.835238325239,2.40655733
1474341871,608.10254183302,2.94229713
1474342471,607.074409232048,8.98618092
1474343071,607.847922198463,1.72543019
1474343671,607.19683291625,0.08533074
1474344271,607.492604273146,3.51669018
1474344871,607.199160559846,7.34078215
1474345471,607.205313053168,4.02895076
1474346071,608.286696123812,0.08626543
1474346671,607.961207504435,3.59347591
1474347271,607.670862101547,1.1246261
1474347871,607.279499039427,0.11650338
1474348471,608.376816765452,13.50500915
1474349071,607.088095681192,70.42883099
1474349671,608.530875642312,0.65939116
1474350271,608.428197289646,0.60729401
1474350871,607.799978592117,1.08340935
1474351471,608.809434938585,24.09141171
1474352071,607.280850530324,22.61731964
1474352671,606.919128095141,44.96491926
1474353271,607.045362307708,14.55762598
1474353871,606.933318958728,4.25662464
1474354471,606.628922153247,14.40796056
1474355071,607.46784212906,42.69857863
1474355671,606.599443522313,12.79222
1474356271,606.743439511679,6.10031419
1474356871,606.780853896236,43.30922299
1474357471,606.574416476187,53.98274228
1474358071,606.32268547385,26.21478321
1474358671,607.133404824227,8.86253521
1474359271,606.313575437312,15.062407
1474359871,606.765889598661,14.90053619
1474360471,607.210275500523,21.19719534
1474361071,607.2160496123,5.14677491
1474361671,607.212920778273,1.80787941
1474362271,607.184758023013,30.13420858
1474362871,606.77972816063,29.66240913
1474363471,607.297948659128,155.98370342
1474364071,606.942541244365,3.47883034
1474364671,607.064130948209,11.35487085
1474365271,607.039989976614,9.93402877
1474365871,607.516462084015,13.22468668
1474366471,607.763622115199,18.0104476
1474367071,607.303301860884,18.16940556
1474367671,607.638764205399,10.4577208
1474368271,607.569207714535,14.89622064
1474368871,607.471503501976,12.11134005
1474369471,607.287134525202,6.195202
1474370071,607.586545293566,11.42182902
1474370671,607.37092426594,31.25260364
1474371271,606.918844074608,11.6345284
1474371871,606.867627940773,13.97361694
1474372471,606.884271621812,20.72027307
1474373071,607.152305565367,5.32655594
1474373671,607.354382485691,2.05495149
1474374271,607.677746241499,14.43707131
1474374871,607.45498987771,1.1917066
1474375471,606.96076989581,3.68783628
1474376071,606.932639765232,0.87405053
1474376671,607.841675143848,14.16120259
1474377271,607.741388845142,9.7989901
1474377871,607.106415973314,37.49568675
1474378471,606.526945768685,83.54879122
1474379071,607.008155176601,95.18737946
1474379671,606.258189707871,62.09108794
1474380271,606.816082168067,9.53693817
1474380871,606.590115599511,58.90362129
1474381471,606.070278103508,31.02145081
1474382071,607.196489781977,11.26318526
1474382671,606.537120098036,71.94650331
1474383271,607.356049842448,2.46016605
